Reading traces...
	read 1000 traces
	read 2000 traces
	read 3000 traces
	read 4000 traces
	read 5000 traces
	read 6000 traces
	read 7000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
	processed 3000 traces
	processed 4000 traces
	processed 5000 traces
	processed 6000 traces
	processed 7000 traces
Total 1270427873 events and 55088488 traces
Inspecting top 200000 IMM
Finding hot methods...
	processed 1000 events
	processed 2000 events
Number of events, method name
15222,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.write:235
12404,picocli.CommandLine$Model$ArgSpec$Builder.inferLabel:9628
12224,htsjdk.tribble.readers.LongLineBufferedReader.readLine:290
11592,htsjdk.variant.vcf.VCFCodec.readActualHeader:85
11506,picocli.CommandLine.getCommandMethods:3323
11161,picocli.CommandLine$Model$CommandSpec.updateArgSpecMessages:6536
10530,picocli.CommandLine$Help$ColorScheme.apply:17660
9696,htsjdk.variant.vcf.VCFHeader.addMetaDataLineMapLookupEntry:420
9570,genepi.io.table.writer.CsvTableWriter.setColumns:67
9527,picocli.CommandLine$Help$Ansi$Style.off:18003
9374,picocli.CommandLine$Interpreter.clear:13524
9308,picocli.CommandLine$Help$Ansi$Text.<init>:18125
8912,picocli.CommandLine$Interpreter.applyDefaultValues:13671
8860,picocli.CommandLine$Model$TypedMember.getToString:11525
8501,picocli.CommandLine$ParseResult$GroupMatchContainer.findMatchContainers:12943
8363,picocli.CommandLine$Help$Ansi$Text.substring:18239
7704,picocli.CommandLine$Interpreter.registerBuiltInConverters:13361
6996,io.marioslab.basis.template.parsing.Ast$StringLiteral.<init>:678
6396,picocli.CommandLine$Model$ArgGroupSpec.rawSynopsisUnitText:10632
6225,lukfor.progress.util.TimeUtil.format:7
5838,picocli.CommandLine$Model$ArgSpec.describe:9431
5817,picocli.CommandLine$Model$CommandSpec.addOption:6777
5499,au.com.bytecode.opencsv.CSVReader.close:279
5112,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory.getBoundFields:145
4999,genepi.riskscore.commands.ApplyScoreCommand.call:129
4780,picocli.CommandLine$Model$CaseAwareLinkedMap$CaseAwareKeySet.iterator:6050
4772,htsjdk.samtools.util.IOUtil.hasBlockCompressedExtension:1362
4704,io.marioslab.basis.template.parsing.Tokenizer.tokenizeCodeSpan:41
4526,genepi.io.FileUtil.readFileAsString:175
4458,picocli.CommandLine.mapOf:3651
4445,picocli.CommandLine$ParseResult$GroupMatchContainer.trim:12934
4414,io.marioslab.basis.template.parsing.Tokenizer.tokenize:16
4312,genepi.io.FileUtil.decompressStream:234
4224,com.google.gson.Gson.<init>:124
4190,picocli.CommandLine$Help$Ansi$Text.splitLines:18210
4190,picocli.CommandLine$Model$CaseAwareLinkedMap.put:6181
3852,picocli.CommandLine$Interpreter.reg:13425
3852,picocli.CommandLine$Model$UsageMessageSpec.createHelpSectionRendererMap:8011
3514,picocli.CommandLine$Help$TextTable.toString:17429
3250,genepi.riskscore.io.OutputFileReader.init:28
2898,htsjdk.samtools.util.AbstractIterator.next:52
2425,picocli.CommandLine$Help$Ansi$Text.getStyledChars:18290
2417,genepi.io.FileUtil.path:138
2335,genepi.riskscore.io.dbsnp.DbSnpReader.getContig:118
2324,genepi.riskscore.tasks.ResolveScoreTask.run:45
2255,com.google.gson.stream.JsonWriter.beforeValue:628
2246,picocli.CommandLine$Model$CommandSpec.commandLine:6444
2226,picocli.CommandLine$Interpreter.processStandaloneOption:14028
2106,lukfor.progress.renderer.StaticProgressRenderer.finish:21
1966,picocli.CommandLine$Model$CommandSpec.addArg:6885
1926,picocli.CommandLine$Model$CaseAwareLinkedMap.<init>:6059
1898,picocli.CommandLine$Model$ArgGroupSpec.requiredArgs:10542
1833,genepi.io.table.reader.CsvTableReader.close:141
1774,picocli.CommandLine$Help$ShortestFirst.sort:17051
1756,picocli.CommandLine$ParseResult$GroupMatch.validate:13262
1750,picocli.CommandLine$Interpreter.clear:13535
1712,picocli.CommandLine$RegexTransformer$Builder.addPattern:5499
1695,genepi.riskscore.commands.ApplyScoreCommand.isFailed:368
1692,genepi.riskscore.io.OutputFile.<init>:18
1678,genepi.riskscore.commands.ResolveScoreCommand.call:53
1670,com.google.gson.stream.JsonWriter.value:522
1656,com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter.write:90
1634,htsjdk.variant.vcf.VCFHeaderLineType.valueOf:31
1612,picocli.CommandLine$Model$CommandSpec.addGroupArgsToCommand:6957
1582,lukfor.progress.renderer.StaticProgressRenderer.begin:11
1580,htsjdk.variant.vcf.VCFHeader.makeGetMetaDataSet:471
1552,picocli.CommandLine$Help$Ansi$Style.on:18009
1552,picocli.CommandLine$Help$Ansi$Style.off:18019
1481,genepi.riskscore.commands.MergeVariantsCommandTest.testMergingChunks:39
1481,genepi.riskscore.tasks.MergeVariantsTaskTest.testMergingChunks:41
1452,picocli.CommandLine.validatePositionalParameters:5955
1447,picocli.CommandLine$Model$CaseAwareLinkedMap.values:6218
1441,picocli.CommandLine$ParseResult$Builder.addTypedValues:12772
1376,picocli.CommandLine$Help$ShortestFirst.longestFirst:17056
1358,picocli.CommandLine.applyModelTransformations:239
1358,picocli.CommandLine.clearExecutionResults:1579
1348,picocli.CommandLine.setOut:1298
1337,picocli.CommandLine$Help$Ansi$Style.on:18002
1320,au.com.bytecode.opencsv.CSVWriter.close:286
1264,htsjdk.variant.vcf.VCFHeader.<init>:75
1264,htsjdk.variant.vcf.VCFHeader$HEADER_FIELDS.valueOf:63
1261,picocli.CommandLine$Interpreter.processPositionalParameter:13925
1165,picocli.CommandLine$ParseResult$GroupMatchContainer.validate:12996
1099,picocli.CommandLine$Range.toString:5921
1052,htsjdk.tribble.readers.TabixReader.readIndex:229
1046,io.marioslab.basis.template.TemplateLoader$CachingTemplateLoader.compileTemplate:90
1029,picocli.CommandLine$Model$ArgSpec.describe:9453
1022,picocli.CommandLine$ParseResult$GroupMatchContainer.findOrCreateMatchingGroup:12909
1007,genepi.riskscore.tasks.MergeReportTask.run:46
992,picocli.CommandLine$Model$ArgGroupSpec.<init>:10389
960,picocli.CommandLine$Interpreter.applyGroupDefaults:13689
960,picocli.CommandLine$Interpreter.clear:13546
954,picocli.CommandLine$ParseResult$Builder.addOption:12704
948,htsjdk.variant.vcf.VCFHeader.<init>:163
942,picocli.CommandLine$ParseResult.recursivelyAddCommandLineTo:12643
921,genepi.riskscore.io.formats.RiskScoreFormatFactory.readHeader:45
920,lukfor.reports.functions.IncludeScriptFunction.apply:19
856,picocli.CommandLine$Model$Interpolator.<init>:12302
850,io.marioslab.basis.template.parsing.Parser.parseIfStatement:104
845,htsjdk.tribble.util.ParsingUtils.appendToPath:462
814,picocli.CommandLine$AbstractParseResultHandler.resolveExitCode:2281
800,genepi.riskscore.tasks.ApplyScoreTask.run:149
767,picocli.CommandLine.optionDescription:14979
735,picocli.CommandLine$Interpreter.addOrExpand:13459
730,picocli.CommandLine.addValueToListInMap:13322
703,picocli.CommandLine$Model$ArgGroupSpec.tryInitUserObject:10756
678,htsjdk.tribble.readers.PositionalBufferedStream.read:73
642,picocli.CommandLine$Model$CommandSpec.createMethodSubcommands:6741
642,picocli.CommandLine$Model$CommandReflection.initMethodSubcommands:11893
632,htsjdk.tribble.TribbleIndexedFeatureReader.readHeader:251
632,htsjdk.variant.vcf.VCFHeader.addContigMetaDataLineLookupEntry:394
618,picocli.CommandLine$ParseResult$GroupMatch.matchedFully:13220
603,picocli.CommandLine$Interpreter.applyValuesToCollectionField:14558
602,picocli.CommandLine.executeHelpRequest:1987
556,io.marioslab.basis.template.parsing.Parser.parseForStatement:141
548,io.marioslab.basis.template.parsing.Parser.parse:51
539,picocli.CommandLine$Model$CommandUserObject.toString:12242
531,picocli.CommandLine$ParseResult.validateGroups:12649
528,io.marioslab.basis.template.Template.<init>:29
522,genepi.riskscore.io.PGSCatalogIDFile.getIds:23
520,genepi.riskscore.io.ScoresFile.getFilenames:24
517,picocli.CommandLine$Help$Ansi$Text.toString:18315
504,genepi.riskscore.io.csv.CsvWithHeaderTableWriter.<init>:20
500,io.marioslab.basis.template.TemplateContext.set:38
499,picocli.CommandLine$ParseResult$GroupMatchContainer.updateUnmatchedGroups:12977
485,picocli.CommandLine$ParseResult$Builder.addPositionalParam:12716
474,htsjdk.tribble.readers.PositionalBufferedStream.close:168
474,genepi.riskscore.io.vcf.FastVCFFileReader.close:103
474,htsjdk.variant.vcf.VCFSimpleHeaderLine.initialize:103
466,htsjdk.tribble.readers.TabixReader.query:458
447,picocli.CommandLine$Help.join:16462
435,picocli.CommandLine$Help$Ansi$Text.getCJKAdjustedLength:18357
433,io.marioslab.basis.template.parsing.Ast$ForStatement.evaluate:1373
415,picocli.CommandLine$ParseResult$Builder.addOriginalStringValue:12762
415,picocli.CommandLine$ParseResult$Builder.addStringValue:12760
415,picocli.CommandLine$ParseResult$Builder.nowProcessing:12683
415,picocli.CommandLine$Interpreter.addToInitialized:14184
413,picocli.CommandLine$Model$ArgSpec.scopeString:9290
410,picocli.CommandLine$Range.parameterCapacity:5815
395,genepi.riskscore.io.VariantFile.buildIndex:65
372,htsjdk.samtools.util.OverlapDetector.addLhs:69
355,picocli.CommandLine$Interpreter.applyValuesToArrayField:14523
352,picocli.CommandLine$Model$CommandSpec.initCommandHierarchyWithResourceBundle:6691
322,io.marioslab.basis.template.TemplateContext.pop:86
303,io.marioslab.basis.template.TemplateContext.push:80
301,genepi.riskscore.tasks.MergeEffectsTaskTest.testMergingChunks:47
301,genepi.riskscore.commands.MergeEffectsCommandTest.testMergingChunks:45
297,genepi.riskscore.io.PGSCatalog.getFilenameById:28
292,io.marioslab.basis.template.parsing.Parser.parseArguments:402
291,picocli.CommandLine$Interpreter.consumeArguments:14586
288,picocli.CommandLine$Model$CommandSpec.injectParentCommand:7069
280,lukfor.reports.functions.IncludeStyleFunction.apply:19
272,picocli.CommandLine$Model$CommandUserObject.getInstance:12259
272,picocli.CommandLine$Help.calcLongOptionColumnWidth:16503
272,genepi.riskscore.tasks.ApplyScoreTask.setRiskScoreFilenames:93
256,picocli.CommandLine$Model$CommandReflection.initSubcommands:11868
243,picocli.CommandLine$Help.createDetailedSynopsisOptionsText:15813
240,io.marioslab.basis.template.TemplateContext.setOnCurrentScope:53
237,picocli.CommandLine$Help$TextTable.addEmptyRow:17258
234,lukfor.progress.renderer.AbstractProgressRenderer.addTaskMonitor:40
234,lukfor.progress.TaskServiceBuilder.run:74
231,picocli.CommandLine$ParseResult$Builder.expandedArgs:12758
231,picocli.CommandLine$Interpreter.parse:13563
231,picocli.CommandLine$ParseResult$Builder.originalArgs:12752
231,picocli.CommandLine$Interpreter.addPostponedRequiredArgs:13619
225,picocli.CommandLine$Interpreter.parse:13438
224,genepi.riskscore.tasks.MergeScoreTaskTest.testMergingChunks:56
224,lukfor.reports.util.FileUtil.encodeBase64:48
222,lukfor.reports.util.FileUtil.resolvePath:70
220,genepi.riskscore.io.RiskScoreFileTest.testLoadRsIdFormatV1AndV2:89
214,picocli.CommandLine$Model$CommandReflection.extractCommandSpec:11800
214,picocli.CommandLine$Interpreter.reg:13428
212,genepi.io.table.writer.CsvTableWriter.close:45
199,genepi.riskscore.model.ScorePopulationMap.updateColorAndLabel:51
192,picocli.CommandLine$Model$ArgGroupSpec.messages:10702
186,picocli.CommandLine$Model$CommandSpec.flatten:6981
186,picocli.CommandLine$Model$CommandSpec.check:6989
172,picocli.CommandLine$Help$TextTable.putValue:17338
170,lukfor.reports.HtmlReport.loadTemplate:83
162,picocli.CommandLine$Model$CommandSpec.adjustRelativeIndices:6869
160,lukfor.reports.HtmlReport.generate:120
160,picocli.CommandLine$Model$CommandSpec.addSubcommand:6573
158,htsjdk.samtools.seekablestream.SeekablePathStream.close:114
158,genepi.riskscore.io.vcf.FastVCFFileReader.<init>:21
158,htsjdk.variant.vcf.VCFFileReader.close:355
156,genepi.riskscore.model.ScorePopulationMap.getPopulations:30
146,picocli.CommandLine$ParseResult$GroupMatch.addMatchedValue:13200
140,genepi.riskscore.tasks.CreateHtmlReportTask.exists:202
136,picocli.CommandLine$Model$RuntimeTypeInfo.extractTypeParameters:11249
132,io.marioslab.basis.template.TemplateLoader$CachingTemplateLoader.load:81
131,picocli.CommandLine$Help.excludeHiddenAndGroupOptions:15969
130,genepi.riskscore.io.ReportFile.checkPopulations:108
129,genepi.riskscore.io.ReportFile.save:35
129,picocli.CommandLine.usage:2785
128,picocli.CommandLine$Help.optionListHeading:16331
128,picocli.CommandLine$Help$Layout.addAllOptions:16986
126,picocli.CommandLine$Help.addTrailingDefaultLine:16807
124,genepi.riskscore.model.PopulationMap.getPopulations:35
124,picocli.CommandLine$Model$CommandSpec.addArgGroup:6946
124,picocli.CommandLine$Model$ArgGroupSpec$Builder.addArg:10993
124,picocli.CommandLine$Model$CommandReflection.extractArgGroupSpec:11773
120,genepi.riskscore.tasks.CreateHtmlReportTask.run:107
116,genepi.riskscore.io.ReportFile.<init>:27
114,picocli.CommandLine$ParseResult$GroupMatchContainer.addMatch:12866
110,genepi.riskscore.io.formats.RiskScoreFormatFactory.buildFormat:19
108,genepi.riskscore.io.csv.CsvWithHeaderTableWriter.setColumns:86
102,genepi.riskscore.io.scores.RiskScoreCollection.getAllVariants:121
100,genepi.riskscore.tasks.LiftOverScoreTask.flip:203
97,picocli.CommandLine$Interpreter.consumeOneArgument:14696
96,genepi.riskscore.io.csv.CsvWithHeaderTableReader.<init>:16
88,genepi.riskscore.io.formats.PGSCatalogFormat.toString:118
86,com.google.gson.stream.JsonWriter.endObject:318
81,picocli.CommandLine$Model$CommandSpec.addPositional:6848
76,picocli.CommandLine$Help.createDescriptionFirstLines:16812
75,picocli.CommandLine$Help$DefaultOptionRenderer.renderDescriptionLines:16707
75,htsjdk.samtools.Defaults.getStringProperty:168
74,picocli.CommandLine.executeUserObject:2020
74,picocli.CommandLine$ParseResult$GroupMatchContainer.createGroupMatchContainer:12928
72,com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read:161
70,genepi.riskscore.io.ReportFile.mergeWithMeta:77
68,picocli.CommandLine$Model$RuntimeTypeInfo.create:11184
64,genepi.riskscore.tasks.MergeScoreTask.setInputs:34
64,picocli.CommandLine$Model$ArgSpec.expandVariables:8965
64,io.marioslab.basis.template.interpreter.JavaReflection.getMethod:65
63,htsjdk.samtools.util.BlockCompressedInputStream.close:217
63,htsjdk.samtools.seekablestream.SeekableBufferedStream.close:150
62,genepi.riskscore.tasks.MergeReportTask.setInputs:34
58,genepi.riskscore.model.PopulationMap.addSamples:20
57,genepi.io.text.AbstractLineReader.close:61
57,com.google.gson.stream.JsonWriter.endArray:298
54,io.marioslab.basis.template.interpreter.JavaReflection.getField:17
52,picocli.CommandLine$Help$Ansi$Text.plainString:18306
48,io.marioslab.basis.template.Template.render:55
45,lukfor.reports.data.ArrayWrapper.extract:18
42,htsjdk.samtools.seekablestream.SeekableFileStream.close:117
40,genepi.riskscore.io.dbsnp.DbSnpReader.sequence:150
40,genepi.riskscore.commands.CreateHtmlReportCommand.isFailed:72
40,lukfor.reports.functions.ImageUrlFunction.apply:19
40,lukfor.reports.functions.ImageFunction.apply:18
40,lukfor.reports.HtmlReport.getBytes:93
40,genepi.riskscore.tasks.ApplyScoreTask.setRiskScoreFormat:505
36,picocli.CommandLine$Help.heading:16210
36,htsjdk.tribble.util.ParsingUtils.<clinit>:47
36,htsjdk.variant.vcf.VCFStandardHeaderLines$Standards.add:227
33,picocli.CommandLine$Help.optionSectionGroups:16119
32,io.marioslab.basis.template.parsing.Parser.parseInclude:211
30,htsjdk.tribble.readers.TabixReader.close:536
28,picocli.CommandLine$Model$CommandSpec.qualifiedName:7186
26,picocli.CommandLine$Help.registerSubcommands:15619
26,com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter.read:74
24,lukfor.reports.util.FileUtil.readBytesFromClasspath:20
24,genepi.io.text.LineWriter.close:39
22,genepi.riskscore.io.SamplesFile.getPopulations:71
20,genepi.riskscore.io.RiskScoreFile.<init>:33
20,picocli.CommandLine$Help.createDefaultOptionRenderer:16545
20,picocli.CommandLine$Help$DefaultParamLabelRenderer.renderParameterLabel:16855
20,com.google.gson.stream.JsonReader.nextQuotedValue:988
18,picocli.CommandLine$Help$ColorScheme$Builder.<init>:17696
18,genepi.riskscore.tasks.MergeEffectsTask.setInputs:26
17,genepi.riskscore.tasks.MergeVariantsTask.setInputs:33
16,genepi.riskscore.io.proxy.ProxyReader$ProxySnp.mapAllele:109
16,picocli.CommandLine$Interpreter.processSubcommand:13882
16,genepi.riskscore.io.SamplesFile.<init>:22
16,genepi.riskscore.commands.MergeEffectsCommand.isFailed:40
16,genepi.riskscore.tasks.MergeEffectsTask.setInputs:34
16,genepi.riskscore.io.SamplesFile.buildIndex:49
15,picocli.CommandLine$Model$ArgGroupSpec.options:10559
14,genepi.riskscore.tasks.MergeVariantsTask.setInputs:25
12,genepi.io.text.GzipLineWriter.close:32
12,genepi.riskscore.tasks.MergeScoreTask.setInputs:26
12,htsjdk.variant.vcf.VCFHeaderLineTranslator.<clinit>:43
11,picocli.CommandLine$Help.excludeHiddenAndGroupParams:15979
10,picocli.CommandLine.setErr:1326
10,picocli.CommandLine$Help.createDefaultParameterRenderer:16568
10,genepi.riskscore.tasks.ApplyScoreTask.flip:551
9,picocli.CommandLine$Help.createDetailedSynopsisPositionalsText:15898
8,genepi.riskscore.commands.MergeVariantsCommand.isFailed:40
8,genepi.riskscore.commands.MergeInfoCommand.isFailed:41
8,genepi.riskscore.commands.MergeScoreCommand.isFailed:40
8,picocli.CommandLine$Help.createDetailedSynopsisGroupsText:15786
8,picocli.CommandLine$Help.makeSynopsisFromParts:15764
8,genepi.riskscore.io.csv.CsvWithHeaderTableWriter.close:64
8,picocli.CommandLine$Help$Layout.addAllPositionalParameters:17016
8,genepi.riskscore.tasks.LiftOverScoreTask.<clinit>:33
8,genepi.riskscore.tasks.ApplyScoreTask.<clinit>:81
7,picocli.CommandLine$Model$PositionalParamSpec.<init>:10266
7,genepi.riskscore.tasks.MergeReportTask.setInputs:26
6,picocli.CommandLine$Model$ArgGroupSpec.addGroupOptionsToListRecursively:10570
6,picocli.CommandLine$Help.optionListGroupSections:16085
6,htsjdk.samtools.liftover.Chain.loadChains:316
5,picocli.CommandLine$Model$ArgGroupSpec.validate:10825
5,picocli.CommandLine$Model$OptionSpec.<init>:9998
5,picocli.CommandLine$Help.optionList:16048
5,genepi.io.FileUtil.copy:83
4,picocli.CommandLine$Help$TextTable.toString:17445
4,genepi.riskscore.io.scores.MergedRiskScoreCollection.<clinit>:33
3,io.marioslab.basis.template.parsing.TokenType.<clinit>:12
2,picocli.CommandLine$Model$CaseAwareLinkedMap.entrySet:6223
2,picocli.CommandLine$Help.optionListExcludingGroups:16062
2,picocli.CommandLine$ParseResult$Builder.subcommand:12748
2,genepi.riskscore.io.meta.TabMetaFileReader.load:47
1,picocli.CommandLine$Help$DefaultParameterRenderer.render:16783
1,picocli.CommandLine$Help.<init>:15512
1,genepi.riskscore.tasks.MergeScoreTask.run:46
1,htsjdk.samtools.seekablestream.SeekableFileStream.<clinit>:38
1,picocli.CommandLine$Help.header:16281
1,picocli.CommandLine$Help.description:16272
1,htsjdk.samtools.seekablestream.SeekablePathStream.<clinit>:19
1,picocli.CommandLine$Help.footer:16290
1,picocli.CommandLine$Model$OptionSpec.builder:9984
1,picocli.CommandLine$Model$CaseAwareLinkedMap$CaseAwareKeySet.<clinit>:0
1,com.google.gson.internal.LinkedTreeMap$EntrySet.<clinit>:0
1,lukfor.progress.tasks.TaskFailureStrategy.<clinit>:4
1,picocli.CommandLine$TraceLevel.<clinit>:18415
1,picocli.CommandLine$Help$Ansi$Style.<clinit>:17994
1,picocli.CommandLine$Help$Ansi.<clinit>:17831
1,picocli.CommandLine$ScopeType.<clinit>:3666
1,picocli.CommandLine$Help$Visibility.<clinit>:16626
1,picocli.CommandLine$Model$InitialValueState.<clinit>:8738
1,picocli.CommandLine$LookBehind.<clinit>:13331
1,picocli.CommandLine$ParseResult$GroupValidationResult$Type.<clinit>:12815
1,com.google.gson.FieldNamingPolicy$1.<clinit>:0
1,com.google.gson.FieldNamingPolicy$2.<clinit>:0
1,com.google.gson.FieldNamingPolicy$3.<clinit>:0
1,com.google.gson.FieldNamingPolicy$4.<clinit>:0
1,com.google.gson.FieldNamingPolicy$5.<clinit>:0
1,com.google.gson.FieldNamingPolicy$6.<clinit>:0
1,com.google.gson.FieldNamingPolicy.<clinit>:37
1,com.google.gson.LongSerializationPolicy$1.<clinit>:0
1,com.google.gson.LongSerializationPolicy$2.<clinit>:0
1,com.google.gson.LongSerializationPolicy.<clinit>:34
1,com.google.gson.internal.$Gson$Types$ParameterizedTypeImpl.<clinit>:0
1,com.google.gson.stream.JsonToken.<clinit>:31
1,com.google.gson.internal.$Gson$Types$GenericArrayTypeImpl.<clinit>:0
1,io.marioslab.basis.template.parsing.Parser$Macros.<clinit>:0
1,io.marioslab.basis.template.parsing.Ast$BinaryOperation$BinaryOperator.<clinit>:163
1,com.google.gson.internal.LinkedTreeMap.<clinit>:38
1,genepi.riskscore.io.formats.RiskScoreFormatFactory$RiskScoreFormat.<clinit>:15
1,genepi.riskscore.io.formats.PGSCatalogVariantsFormat.<clinit>:5
1,htsjdk.samtools.util.Log$LogLevel.<clinit>:47
1,htsjdk.samtools.SamFlagField$1.<clinit>:0
1,htsjdk.samtools.SamFlagField$2.<clinit>:0
1,htsjdk.samtools.SamFlagField$3.<clinit>:0
1,htsjdk.samtools.SamFlagField$4.<clinit>:0
1,htsjdk.samtools.SamFlagField$5.<clinit>:0
1,htsjdk.samtools.SamFlagField.<clinit>:46
1,htsjdk.variant.vcf.VCFHeaderVersion.<clinit>:35
1,htsjdk.variant.vcf.VCFHeaderLine.<clinit>:0
1,htsjdk.variant.vcf.VCFSimpleHeaderLine.<clinit>:0
1,htsjdk.variant.vcf.VCFContigHeaderLine.<clinit>:0
1,htsjdk.variant.vcf.VCFCompoundHeaderLine.<clinit>:0
1,htsjdk.variant.vcf.VCFInfoHeaderLine.<clinit>:0
1,htsjdk.variant.vcf.VCFCompoundHeaderLine$SupportedHeaderLineType.<clinit>:46
1,htsjdk.variant.vcf.VCFHeaderLineCount.<clinit>:32
1,htsjdk.variant.vcf.VCFHeaderLineType.<clinit>:32
1,htsjdk.variant.vcf.VCFFormatHeaderLine.<clinit>:0
1,htsjdk.variant.vcf.VCFHeader$HEADER_FIELDS.<clinit>:64
1,htsjdk.variant.vcf.VCFHeader.<clinit>:0
1,picocli.CommandLine$PicocliException.<clinit>:0
1,picocli.CommandLine$ParameterException.<clinit>:0
1,picocli.CommandLine$MissingParameterException.<clinit>:0
1,picocli.CommandLine$UnmatchedArgumentException.<clinit>:0
1,picocli.CommandLine$Help$Column$Overflow.<clinit>:17453
1,htsjdk.samtools.SamFlagField.valueOf:45
^^^ Last method that contains more than one event ^^^
Starting picocli.CommandLine$Help$Ansi$Text.splitLines:18210
Finish picocli.CommandLine$Help$Ansi$Text.splitLines:18210
Starting picocli.CommandLine$Model$CaseAwareLinkedMap.put:6181
Finish picocli.CommandLine$Model$CaseAwareLinkedMap.put:6181
Starting picocli.CommandLine$Interpreter.reg:13425
Finish picocli.CommandLine$Interpreter.reg:13425
Starting picocli.CommandLine$Model$UsageMessageSpec.createHelpSectionRendererMap:8011
Finish picocli.CommandLine$Model$UsageMessageSpec.createHelpSectionRendererMap:8011
Starting picocli.CommandLine$ParseResult$Builder.addStringValue:12760
Finish picocli.CommandLine$ParseResult$Builder.addStringValue:12760
Starting picocli.CommandLine$ParseResult$Builder.nowProcessing:12683
Finish picocli.CommandLine$ParseResult$Builder.nowProcessing:12683
Starting picocli.CommandLine$Interpreter.addToInitialized:14184
Finish picocli.CommandLine$Interpreter.addToInitialized:14184
Starting picocli.CommandLine$Model$ArgSpec.scopeString:9290
Finish picocli.CommandLine$Model$ArgSpec.scopeString:9290
Starting picocli.CommandLine$Help$DefaultOptionRenderer.renderDescriptionLines:16707
Finish picocli.CommandLine$Help$DefaultOptionRenderer.renderDescriptionLines:16707
Starting htsjdk.samtools.Defaults.getStringProperty:168
Finish htsjdk.samtools.Defaults.getStringProperty:168
Starting picocli.CommandLine.executeUserObject:2020
Finish picocli.CommandLine.executeUserObject:2020
Starting picocli.CommandLine$ParseResult$GroupMatchContainer.createGroupMatchContainer:12928
Finish picocli.CommandLine$ParseResult$GroupMatchContainer.createGroupMatchContainer:12928
Starting picocli.CommandLine$Model$CaseAwareLinkedMap.<init>:6059
Finish picocli.CommandLine$Model$CaseAwareLinkedMap.<init>:6059
Starting picocli.CommandLine$Model$ArgGroupSpec.requiredArgs:10542
Finish picocli.CommandLine$Model$ArgGroupSpec.requiredArgs:10542
Starting genepi.io.table.reader.CsvTableReader.close:141
Finish genepi.io.table.reader.CsvTableReader.close:141
Starting picocli.CommandLine$Help$ShortestFirst.sort:17051
Finish picocli.CommandLine$Help$ShortestFirst.sort:17051
Starting picocli.CommandLine$Help.join:16462
Finish picocli.CommandLine$Help.join:16462
