Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 117119686 events and 16889374 traces
Inspecting top 200 IMM
Finding hot methods...
Number of events, method name
9,ch.qos.logback.core.pattern.parser.TokenStream.addValuedToken:232
9,ch.qos.logback.core.joran.action.AppenderRefAction.begin:33
8,com.conveyal.osmlib.DeflatedBlockReader.run:55
8,ch.qos.logback.core.joran.spi.Interpreter.callBodyAction:287
8,ch.qos.logback.core.ContextBase.putObject:94
7,com.conveyal.osmlib.RoundTripTest.testVexStream:59
7,org.mapdb.AsyncWriteEngine$WriterRunnable.run:164
7,ch.qos.logback.classic.Logger.toString:756
7,org.mapdb.DB.<init>:38
6,ch.qos.logback.core.BasicStatusManager.getCopyOfStatusList:77
6,com.conveyal.osmlib.DeflatedBlockWriter.run:83
6,ch.qos.logback.core.joran.GenericConfigurator.doConfigure:40
6,ch.qos.logback.classic.LoggerContext.fireOnLevelChange:305
6,ch.qos.logback.core.joran.event.SaxEventRecorder.startElement:106
6,ch.qos.logback.core.joran.event.SaxEventRecorder.endElement:141
6,ch.qos.logback.core.joran.spi.Interpreter.startElement:135
6,ch.qos.logback.core.pattern.PatternLayoutBase.getEffectiveConverterMap:52
6,org.mapdb.SerializerPojo.createInstanceSkippinkConstructor:557
5,ch.qos.logback.classic.spi.CallerData.<clinit>:45
5,ch.qos.logback.core.pattern.parser.TokenStream.handleLiteralState:162
5,ch.qos.logback.classic.joran.action.RootLoggerAction.begin:32
4,ch.qos.logback.core.subst.NodeToStringTransformer.transform:51
4,com.conveyal.osmlib.VexOutput.writeEnd:127
4,ch.qos.logback.core.joran.JoranConfiguratorBase.buildInterpreter:103
4,ch.qos.logback.core.pattern.parser.Parser.<clinit>:49
3,gnu.trove.map.hash.TObjectIntHashMap.rehash:175
3,com.conveyal.osmlib.PBFOutput.run:304
2,com.conveyal.osmlib.DeflatedBlockReader.<init>:21
2,ch.qos.logback.core.joran.spi.Interpreter.lookupImplicitAction:232
2,com.conveyal.osmlib.DeflatedBlockWriter.<init>:34
2,org.slf4j.helpers.SubstituteLoggerFactory.getLoggers:61
2,ch.qos.logback.core.joran.spi.Interpreter.addImplicitAction:222
2,ch.qos.logback.core.joran.spi.ConfigurationWatchList.addAsFileToWatch:52
2,ch.qos.logback.classic.LoggerContext.<init>:50
2,ch.qos.logback.core.ContextBase.putProperty:72
2,ch.qos.logback.classic.spi.TurboFilterList.<clinit>:0
1,com.google.protobuf.LazyStringArrayList.add:121
1,com.google.protobuf.LazyStringArrayList.getByteString:186
1,gnu.trove.impl.hash.TObjectHash.setUp:117
1,com.conveyal.osmlib.StringTable.<init>:21
1,org.openstreetmap.osmosis.osmbinary.Osmformat$HeaderBlock$Builder.addRequiredFeatures:706
1,ch.qos.logback.core.pattern.parser.OptionTokenizer.emitOptionToken:138
1,ch.qos.logback.core.pattern.parser.TokenStream.handleKeywordState:185
1,ch.qos.logback.core.pattern.parser.TokenStream.tokenize:76
1,ch.qos.logback.core.pattern.parser.OptionTokenizer.tokenize:61
1,ch.qos.logback.core.helpers.CyclicBuffer.init:62
1,ch.qos.logback.core.encoder.LayoutWrappingEncoder.writeHeader:89
1,ch.qos.logback.core.joran.event.SaxEventRecorder.characters:114
1,com.conveyal.osmlib.PBFOutput.writeBegin:163
1,org.mapdb.Fun.<clinit>:32
1,ch.qos.logback.core.spi.AppenderAttachableImpl.addAppender:36
1,com.conveyal.osmlib.RoundTripTest$1.run:67
1,org.slf4j.LoggerFactory.findPossibleStaticLoggerBinderPathSet:229
1,ch.qos.logback.core.util.Loader.getResourceOccurrenceCount:74
1,ch.qos.logback.core.util.Loader$1.run:51
1,org.mapdb.AsyncWriteEngine$WriterRunnable.<clinit>:0
1,org.mapdb.EngineWrapper$CloseOnJVMShutdown$1.<clinit>:0
1,com.conveyal.osmlib.PBFOutput.<clinit>:22
1,com.conveyal.osmlib.DeflatedBlockWriter.<clinit>:25
1,com.conveyal.osmlib.DeflatedBlockReader.<clinit>:19
1,com.conveyal.osmlib.RoundTripTest$1.<clinit>:0
1,ch.qos.logback.classic.spi.LoggerContextVO.<clinit>:0
1,ch.qos.logback.classic.Logger.<clinit>:45
1,ch.qos.logback.classic.Level.<clinit>:37
1,ch.qos.logback.core.joran.spi.ConsoleTarget.<clinit>:29
1,ch.qos.logback.core.subst.Tokenizer$TokenizerState.<clinit>:24
1,ch.qos.logback.core.subst.Token$Type.<clinit>:23
1,ch.qos.logback.core.subst.Node$Type.<clinit>:18
1,ch.qos.logback.core.util.AggregationType.<clinit>:28
1,ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState.<clinit>:49
1,ch.qos.logback.core.spi.FilterReply.<clinit>:31
1,org.mapdb.SerializerPojo.<clinit>:36
1,org.mapdb.LongHashMap.<clinit>:0
1,org.mapdb.LongConcurrentHashMap.<clinit>:0
1,org.mapdb.LongConcurrentHashMap$Segment.<clinit>:0
1,org.mapdb.Fun$Tuple2Comparator.<clinit>:0
1,org.mapdb.Fun$Tuple3Comparator.<clinit>:0
1,org.mapdb.Fun$Tuple4Comparator.<clinit>:0
1,org.mapdb.Fun$Tuple5Comparator.<clinit>:0
1,org.mapdb.Fun$Tuple6Comparator.<clinit>:0
1,org.mapdb.Fun$Tuple2.<clinit>:0
1,org.mapdb.BTreeKeySerializer$BasicKeySerializer.<clinit>:0
1,org.mapdb.BTreeKeySerializer$Tuple2KeySerializer.<clinit>:292
1,org.mapdb.BTreeKeySerializer$Tuple3KeySerializer.<clinit>:412
1,org.mapdb.BTreeKeySerializer$Tuple4KeySerializer.<clinit>:573
1,com.conveyal.osmlib.serializer.NodeSerializer.<clinit>:0
1,com.conveyal.osmlib.serializer.WaySerializer.<clinit>:0
1,org.mapdb.Atomic$Long.<clinit>:0
1,com.google.protobuf.GeneratedMessageLite.<clinit>:0
1,org.openstreetmap.osmosis.osmbinary.Fileformat$BlobHeader.<clinit>:980
1,org.openstreetmap.osmosis.osmbinary.Fileformat$Blob.<clinit>:527
1,org.openstreetmap.osmosis.osmbinary.Osmformat$HeaderBBox.<clinit>:1429
1,org.openstreetmap.osmosis.osmbinary.Osmformat$HeaderBlock.<clinit>:943
1,org.openstreetmap.osmosis.osmbinary.Osmformat$StringTable.<clinit>:3406
1,org.openstreetmap.osmosis.osmbinary.Osmformat$PrimitiveBlock.<clinit>:2133
1,org.openstreetmap.osmosis.osmbinary.Osmformat$DenseInfo.<clinit>:4902
1,org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes.<clinit>:6714
1,org.openstreetmap.osmosis.osmbinary.Osmformat$PrimitiveGroup.<clinit>:3078
1,com.conveyal.osmlib.OSMEntity.<clinit>:0
1,com.conveyal.osmlib.Node.<clinit>:0
1,com.conveyal.osmlib.OSMEntity$Tag.<clinit>:0
1,org.openstreetmap.osmosis.osmbinary.Osmformat$Info.<clinit>:3974
1,org.openstreetmap.osmosis.osmbinary.Osmformat$Way.<clinit>:7442
1,com.conveyal.osmlib.Way.<clinit>:0
1,org.openstreetmap.osmosis.osmbinary.Osmformat$Relation.<clinit>:8460
1,org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$MemberType.<clinit>:7505
1,com.conveyal.osmlib.Relation.<clinit>:0
1,com.conveyal.osmlib.Relation$Member.<clinit>:0
1,com.conveyal.osmlib.OSMEntity$Type.<clinit>:13
1,gnu.trove.impl.hash.THash.<clinit>:0
1,gnu.trove.impl.hash.TObjectHash.<clinit>:54
1,gnu.trove.map.hash.TObjectIntHashMap.<clinit>:0
1,com.conveyal.osmlib.OSMEntityTest$1TaggedTester.<clinit>:0
1,org.mapdb.BTreeMap$EntrySet.<clinit>:0
1,org.mapdb.BTreeMap$Values.<clinit>:0
1,org.mapdb.BTreeMap$KeySet.<clinit>:0
1,com.google.protobuf.UnmodifiableLazyStringList.<clinit>:0
1,com.google.protobuf.LazyStringArrayList.<clinit>:68
^^^ Last method that contains more than one event ^^^
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$StringTable$Builder.addS:3380
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$StringTable$Builder.addS:3380
Starting com.conveyal.osmlib.OSM.writeRelation:372
Finish com.conveyal.osmlib.OSM.writeRelation:372
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$PrimitiveBlock$Builder.addPrimitivegroup:1993
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$PrimitiveBlock$Builder.addPrimitivegroup:1993
Starting org.mapdb.DB$BTreeMapMaker.makeOrGet:648
Finish org.mapdb.DB$BTreeMapMaker.makeOrGet:648
Starting org.mapdb.EngineWrapper$CloseOnJVMShutdown.<init>:562
Finish org.mapdb.EngineWrapper$CloseOnJVMShutdown.<init>:562
Starting org.mapdb.EngineWrapper$CloseOnJVMShutdown$1.run:567
Finish org.mapdb.EngineWrapper$CloseOnJVMShutdown$1.run:567
Starting com.conveyal.osmlib.VexOutput.writeTags:97
Finish com.conveyal.osmlib.VexOutput.writeTags:97
Starting com.conveyal.osmlib.StringTable.getCode:27
Finish com.conveyal.osmlib.StringTable.getCode:27
Starting org.mapdb.SerializerPojo.registerClass:242
Finish org.mapdb.SerializerPojo.registerClass:242
Starting org.mapdb.DB.createAtomicLong:1231
Finish org.mapdb.DB.createAtomicLong:1231
Starting ch.qos.logback.core.ContextBase.putObject:94
Finish ch.qos.logback.core.ContextBase.putObject:94
Starting com.conveyal.osmlib.RoundTripTest.testVexStream:59
Finish com.conveyal.osmlib.RoundTripTest.testVexStream:59
Starting com.conveyal.osmlib.PBFOutput.writeRelation:260
Finish com.conveyal.osmlib.PBFOutput.writeRelation:260
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addMemids:8386
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addMemids:8386
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addVals:8253
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addVals:8253
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addKeys:8208
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addKeys:8208
Starting com.google.protobuf.UnmodifiableLazyStringList$2.hasNext:165
Finish com.google.protobuf.UnmodifiableLazyStringList$2.hasNext:165
Starting org.mapdb.DB.getAll:1492
Finish org.mapdb.DB.getAll:1492
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$DenseInfo$Builder.addVersion:4654
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$DenseInfo$Builder.addVersion:4654
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$DenseInfo$Builder.addTimestamp:4699
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$DenseInfo$Builder.addTimestamp:4699
Starting com.conveyal.osmlib.NodeTracker.block:48
Finish com.conveyal.osmlib.NodeTracker.block:48
Starting ch.qos.logback.core.pattern.FormattingConverter.write:37
Finish ch.qos.logback.core.pattern.FormattingConverter.write:37
Starting org.mapdb.AsyncWriteEngine$WriterRunnable.run:164
Finish org.mapdb.AsyncWriteEngine$WriterRunnable.run:164
Starting ch.qos.logback.classic.Logger.toString:756
Finish ch.qos.logback.classic.Logger.toString:756
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addTypes:8434
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addTypes:8434
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addRolesSid:8341
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$Relation$Builder.addRolesSid:8341
Starting com.google.common.io.ByteStreams.read:726
Finish com.google.common.io.ByteStreams.read:726
Starting com.conveyal.osmlib.NodeTrackerTest.testAgainstSet:15
Finish com.conveyal.osmlib.NodeTrackerTest.testAgainstSet:15
Starting com.conveyal.osmlib.VEXBlock.writeDeflated:96
Finish com.conveyal.osmlib.VEXBlock.writeDeflated:96
Starting ch.qos.logback.core.joran.spi.Interpreter.callBeginAction:265
Finish ch.qos.logback.core.joran.spi.Interpreter.callBeginAction:265
Starting org.mapdb.BTreeMap.put:642
Finish org.mapdb.BTreeMap.put:642
Starting org.mapdb.SerializerBase$FastArrayList.add:54
Finish org.mapdb.SerializerBase$FastArrayList.add:54
Starting ch.qos.logback.core.pattern.Converter.write:42
Finish ch.qos.logback.core.pattern.Converter.write:42
Starting ch.qos.logback.core.joran.spi.SimpleRuleStore.middleMatch:162
Finish ch.qos.logback.core.joran.spi.SimpleRuleStore.middleMatch:162
Starting com.google.protobuf.UnmodifiableLazyStringList$2.next:170
Finish com.google.protobuf.UnmodifiableLazyStringList$2.next:170
Starting ch.qos.logback.core.BasicStatusManager.fireStatusAddEvent:85
Finish ch.qos.logback.core.BasicStatusManager.fireStatusAddEvent:85
Starting org.mapdb.BTreeMap$DirNode.<init>:227
Finish org.mapdb.BTreeMap$DirNode.<init>:227
Starting com.conveyal.osmlib.PBFOutput.writeNode:201
Finish com.conveyal.osmlib.PBFOutput.writeNode:201
Starting org.mapdb.DB.createTreeSet:1025
Finish org.mapdb.DB.createTreeSet:1025
Starting ch.qos.logback.core.joran.spi.SimpleRuleStore.fullPathMatch:100
Finish ch.qos.logback.core.joran.spi.SimpleRuleStore.fullPathMatch:100
Starting ch.qos.logback.core.joran.util.PropertySetter.capitalizeFirstLetter:388
Finish ch.qos.logback.core.joran.util.PropertySetter.capitalizeFirstLetter:388
Starting ch.qos.logback.core.joran.spi.InterpretationContext.fireInPlay:182
Finish ch.qos.logback.core.joran.spi.InterpretationContext.fireInPlay:182
Starting org.mapdb.Store.serialize:152
Finish org.mapdb.Store.serialize:152
Starting com.google.protobuf.LiteralByteString.copyToInternal:117
Finish com.google.protobuf.LiteralByteString.copyToInternal:117
Starting org.slf4j.helpers.MessageFormatter.safeObjectAppend:297
Finish org.slf4j.helpers.MessageFormatter.safeObjectAppend:297
Starting org.mapdb.DB$BTreeSetMaker.makeOrGet:736
Finish org.mapdb.DB$BTreeSetMaker.makeOrGet:736
Starting ch.qos.logback.core.joran.spi.ElementPath.duplicate:44
Finish ch.qos.logback.core.joran.spi.ElementPath.duplicate:44
Starting ch.qos.logback.classic.util.ContextInitializer.statusOnResourceSearch:174
Finish ch.qos.logback.classic.util.ContextInitializer.statusOnResourceSearch:174
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$DenseInfo$Builder.addChangeset:4744
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$DenseInfo$Builder.addChangeset:4744
Starting com.conveyal.osmlib.PBFInput.parseWays:126
Finish com.conveyal.osmlib.PBFInput.parseWays:126
Starting ch.qos.logback.core.joran.spi.SimpleRuleStore.suffixMatch:109
Finish ch.qos.logback.core.joran.spi.SimpleRuleStore.suffixMatch:109
Starting ch.qos.logback.core.joran.spi.SimpleRuleStore.prefixMatch:134
Finish ch.qos.logback.core.joran.spi.SimpleRuleStore.prefixMatch:134
Starting ch.qos.logback.core.status.StatusUtil.containsMatch:108
Finish ch.qos.logback.core.status.StatusUtil.containsMatch:108
Starting ch.qos.logback.core.joran.spi.ElementPath.push:83
Finish ch.qos.logback.core.joran.spi.ElementPath.push:83
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes$Builder.addLon:6646
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes$Builder.addLon:6646
Starting org.mapdb.DataOutput2.write:74
Finish org.mapdb.DataOutput2.write:74
Starting org.mapdb.SerializerPojo.getFields:292
Finish org.mapdb.SerializerPojo.getFields:292
Starting com.conveyal.osmlib.PBFInput.parse:200
Finish com.conveyal.osmlib.PBFInput.parse:200
Starting org.mapdb.DB.<init>:38
Finish org.mapdb.DB.<init>:38
Starting ch.qos.logback.core.BasicStatusManager.getCopyOfStatusList:77
Finish ch.qos.logback.core.BasicStatusManager.getCopyOfStatusList:77
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes$Builder.addKeysVals:6691
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes$Builder.addKeysVals:6691
Starting com.conveyal.osmlib.OSMEntity.addTag:85
Finish com.conveyal.osmlib.OSMEntity.addTag:85
Starting org.mapdb.SerializerBase$singletons.<clinit>:1418
Finish org.mapdb.SerializerBase$singletons.<clinit>:1418
Starting org.slf4j.helpers.MessageFormatter.arrayFormat:180
Finish org.slf4j.helpers.MessageFormatter.arrayFormat:180
Starting ch.qos.logback.core.subst.Tokenizer.addLiteralToken:120
Finish ch.qos.logback.core.subst.Tokenizer.addLiteralToken:120
Starting ch.qos.logback.core.joran.spi.DefaultNestedComponentRegistry.add:30
Finish ch.qos.logback.core.joran.spi.DefaultNestedComponentRegistry.add:30
Starting com.google.protobuf.ByteString.copyFrom:206
Finish com.google.protobuf.ByteString.copyFrom:206
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$StringTable$Builder.mergeFrom:3328
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$StringTable$Builder.mergeFrom:3328
Starting ch.qos.logback.core.spi.FilterAttachableImpl.getFilterChainDecision:51
Finish ch.qos.logback.core.spi.FilterAttachableImpl.getFilterChainDecision:51
Starting ch.qos.logback.core.joran.spi.ElementPath.toStableString:111
Finish ch.qos.logback.core.joran.spi.ElementPath.toStableString:111
Starting ch.qos.logback.core.joran.spi.Interpreter.callEndAction:305
Finish ch.qos.logback.core.joran.spi.Interpreter.callEndAction:305
Starting org.mapdb.BTreeMap.isEmpty:1106
Finish org.mapdb.BTreeMap.isEmpty:1106
Starting ch.qos.logback.core.joran.event.SaxEventRecorder.endElement:141
Finish ch.qos.logback.core.joran.event.SaxEventRecorder.endElement:141
Starting ch.qos.logback.core.joran.spi.Interpreter.startElement:135
Finish ch.qos.logback.core.joran.spi.Interpreter.startElement:135
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes$Builder.addId:6513
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes$Builder.addId:6513
Starting org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes$Builder.addLat:6601
Finish org.openstreetmap.osmosis.osmbinary.Osmformat$DenseNodes$Builder.addLat:6601
Starting org.openstreetmap.osmosis.osmbinary.BinaryParser.parse:105
Finish org.openstreetmap.osmosis.osmbinary.BinaryParser.parse:105
Starting ch.qos.logback.core.spi.AppenderAttachableImpl.appendLoopOnAppenders:46
Finish ch.qos.logback.core.spi.AppenderAttachableImpl.appendLoopOnAppenders:46
